2019-06-17 11:06:16,0.0,-15.8,-15.8
2019-06-19 10:04:00,-2.8,0.0,-2.8
2019-06-19 11:16:00,0.0,-14.0,-14.0
2019-06-19 13:48:00,-28.2,0.0,-28.2
2019-06-19 14:25:00,0.0,8.6,8.6
2019-06-20 13:42:00,40.2,0.0,40.2
2019-06-21 10:14:00,-9.2,0.0,-9.2
2019-06-24 10:20:36,0.0,-11.8,-11.8
2019-06-25 13:01:00,0.0,81.0,81.0
2019-06-25 14:33:00,-0.2,0.0,-0.2
2019-06-26 11:09:31,-12.4,0.0,-12.4
2019-06-27 10:34:00,-43.4,0.0,-43.4
2019-06-27 10:59:00,0.0,-2.2,-2.2
2019-06-27 13:43:00,-7.2,0.0,-7.2
2019-06-27 14:55:00,0.0,-4.6,-4.6
2019-06-28 10:31:00,0.0,10.8,10.8
2019-06-28 11:01:00,0.0,2.8,2.8
2019-06-28 14:17:07,0.0,-12.4,-12.4
2019-07-01 14:36:45,-19.6,0.0,-19.6
2019-07-02 09:56:17,0.0,-9.6,-9.6
2019-07-02 14:11:32,0.0,-17.2,-17.2
2019-07-03 10:41:00,0.0,7.6,7.6
2019-07-04 10:12:00,-13.6,0.0,-13.6
2019-07-04 13:46:00,0.0,3.4,3.4
2019-07-05 09:45:00,0.0,-18.6,-18.6
2019-07-05 14:09:00,6.4,0.0,6.4
2019-07-08 10:42:00,0.0,36.4,36.4
2019-07-08 13:10:00,0.0,-23.6,-23.6
2019-07-09 13:04:42,0.0,-16.2,-16.2
2019-07-10 10:42:00,0.0,1.0,1.0
2019-07-11 10:56:00,-28.0,0.0,-28.0
2019-07-12 09:45:00,0.0,-3.4,-3.4
2019-07-12 10:44:00,-24.0,0.0,-24.0
2019-07-12 11:00:25,0.0,-22.8,-22.8
2019-07-15 10:18:00,0.0,-1.0,-1.0
2019-07-15 13:16:00,41.4,0.0,41.4
2019-07-15 13:42:03,-10.0,0.0,-10.0
2019-07-16 10:33:56,-14.2,0.0,-14.2
