2019-03-21 09:51:00,1,2019-03-21 09:52:00,5560.8
2019-03-21 09:57:00,-1,2019-03-21 09:58:00,5519.6
2019-03-21 10:16:00,1,2019-03-21 10:17:00,5591.8
2019-03-21 10:31:00,-1,2019-03-21 10:32:00,5540.4
2019-03-21 10:49:00,1,2019-03-21 10:50:00,5580.8
2019-03-21 11:06:00,-1,2019-03-21 11:07:00,5520.0
2019-03-21 13:12:00,1,2019-03-21 13:13:00,5608.6
2019-03-21 13:20:00,-1,2019-03-21 13:22:00,5584.2
2019-03-21 13:37:00,1,2019-03-21 13:38:00,5628.0
2019-03-21 14:01:00,-1,2019-03-21 14:02:00,5547.0
2019-03-21 14:22:00,1,2019-03-21 14:23:00,5619.8
2019-03-21 14:34:00,-1,2019-03-21 14:35:00,5573.8
2019-03-21 14:42:00,1,2019-03-21 14:43:00,5619.2
2019-03-21 14:57:00,-1,2019-03-21 14:58:00,5538.0
2019-03-22 09:35:00,1,2019-03-22 09:36:00,5577.8
2019-03-22 09:41:00,-1,2019-03-22 09:42:00,5528.8
2019-03-22 09:49:00,1,2019-03-22 09:50:00,5561.8
2019-03-22 09:57:00,-1,2019-03-22 09:58:00,5531.0
2019-03-22 10:01:00,1,2019-03-22 10:02:00,5551.0
2019-03-22 10:14:00,-1,2019-03-22 10:15:00,5525.0
2019-03-22 10:23:00,1,2019-03-22 10:24:00,5551.4
2019-03-22 10:30:00,-1,2019-03-22 10:31:00,5514.0
2019-03-22 10:39:00,1,2019-03-22 10:40:00,5541.2
2019-03-22 11:01:00,-1,2019-03-22 11:02:00,5470.0
2019-03-22 11:12:00,1,2019-03-22 11:13:00,5507.8
2019-03-22 11:22:00,-1,2019-03-22 11:23:00,5472.2
2019-03-22 13:35:00,1,2019-03-22 13:36:00,5589.0
2019-03-22 13:41:00,-1,2019-03-22 13:42:00,5567.2
2019-03-22 13:52:00,1,2019-03-22 13:53:00,5587.8
2019-03-22 14:07:00,-1,2019-03-22 14:08:00,5559.4
2019-03-22 14:16:00,1,2019-03-22 14:17:00,5614.0
2019-03-22 14:40:00,-1,2019-03-22 14:41:00,5567.0
2019-03-22 14:54:00,1,2019-03-22 14:55:00,5612.4
2019-03-25 09:31:00,-1,2019-03-25 09:32:00,5521.0
2019-03-25 09:45:00,1,2019-03-25 09:46:00,5580.0
2019-03-25 09:50:00,-1,2019-03-25 09:51:00,5549.2
2019-03-25 09:55:00,1,2019-03-25 09:57:00,5580.8
